EXP	ALIGN	TF_UNIPROT_AC	TF_UNIPROT_ID	GTRD_CELL_TYPE_ID	GTRD_CELL_TYPE_NAME	BAD_GROUP_ID	BAD_GROUP_NAME	ENCODE	GEO_GSE	IS_CONTROL
EXP032415	ALIGNS035674	None	None	256	endometrial stromal cells	603	endometrial_stromal_cells@GSE52008	None	GSE52008	True
EXP032432	ALIGNS034170	None	None	332	glioblastoma cells	605	glioblastoma_cells@GSE52419	None	GSE52419	True
EXP032433	ALIGNS034171	None	None	332	glioblastoma cells	605	glioblastoma_cells@GSE52419	None	GSE52419	True
EXP032436	ALIGNS035676	None	None	396	WA09 (embryonic stem cells)	606	WA09__embryonic_stem_cells_@GSE52437	None	GSE52437	True
EXP032437	ALIGNS035677	None	None	396	WA09 (embryonic stem cells)	606	WA09__embryonic_stem_cells_@GSE52437	None	GSE52437	True
EXP032438	ALIGNS035678	None	None	396	WA09 (embryonic stem cells)	606	WA09__embryonic_stem_cells_@GSE52437	None	GSE52437	True
EXP032439	ALIGNS035679	None	None	396	WA09 (embryonic stem cells)	606	WA09__embryonic_stem_cells_@GSE52437	None	GSE52437	True
EXP032454	ALIGNS035686	None	None	167	CD34+ hematopoietic stem cells-derived proerythroblasts	609	CD34+_hematopoietic_stem_cells-derived_proerythroblasts@GSE52924	None	GSE52924	True
EXP032492	ALIGNS035690	None	None	563	LY-2 (invasive ductal carcinoma)	610	LY-2__invasive_ductal_carcinoma_@GSE54027	None	GSE54027	True
EXP032510	ALIGNS034177	None	None	70	LNCaP (prostate carcinoma)	611	LNCaP__prostate_carcinoma_@GSE37345	None	GSE37345	True
EXP032554	ALIGNS035697	None	None	882	T-cells	3940	T-cells@GSE43119	None	GSE43119	True
EXP032555	ALIGNS035698	None	None	882	T-cells	3940	T-cells@GSE43119	None	GSE43119	True
EXP032556	ALIGNS035699	None	None	882	T-cells	3940	T-cells@GSE43119	None	GSE43119	True
EXP032557	ALIGNS035700	None	None	882	T-cells	3940	T-cells@GSE43119	None	GSE43119	True
EXP032558	ALIGNS035701	None	None	882	T-cells	3940	T-cells@GSE43119	None	GSE43119	True
EXP032559	ALIGNS035702	None	None	882	T-cells	3940	T-cells@GSE43119	None	GSE43119	True
EXP032560	ALIGNS035703	None	None	882	T-cells	3940	T-cells@GSE43119	None	GSE43119	True
EXP032578	ALIGNS035721	None	None	469	primary endothelial colony-forming cells	615	primary_endothelial_colony-forming_cells@GSE44442	None	GSE44442	True
EXP032594	ALIGNS035723	None	None	147	CAL-1 (plasmacytoid dendritic neoplasm)	616	CAL-1__plasmacytoid_dendritic_neoplasm_@GSE43876	None	GSE43876	True
EXP032596	ALIGNS035725	None	None	78	HeLa (cervical adenocarcinoma)	617	HeLa__cervical_adenocarcinoma_@GSE44672	None	GSE44672	True
EXP032597	ALIGNS035726	None	None	848	U2OS (osteosarcoma)	618	U2OS__osteosarcoma_@GSE44672	None	GSE44672	True
EXP032598	ALIGNS035727	None	None	848	U2OS (osteosarcoma)	618	U2OS__osteosarcoma_@GSE44672	None	GSE44672	True
EXP032599	ALIGNS035728	None	None	848	U2OS (osteosarcoma)	618	U2OS__osteosarcoma_@GSE44672	None	GSE44672	True
EXP032620	ALIGNS035735	None	None	113	MCF7 (Invasive ductal breast carcinoma)	619	MCF7__Invasive_ductal_breast_carcinoma_@GSE46055	None	GSE46055	True
EXP032621	ALIGNS035736	None	None	111	T47D (invasive ductal carcinoma)	620	T47D__invasive_ductal_carcinoma_@GSE46055	None	GSE46055	True
EXP032622	ALIGNS035737	None	None	818	SUM185PE (ductal breast carcinoma)	621	SUM185PE__ductal_breast_carcinoma_@GSE46055	None	GSE46055	True
EXP032623	ALIGNS035738	None	None	817	SUM159PT (Triple negative breast cancer)	622	SUM159PT__Triple_negative_breast_cancer_@GSE46055	None	GSE46055	True
EXP032624	ALIGNS035739	None	None	2301	MDA-MB-231 (breast adenocarcinoma)	623	MDA-MB-231__breast_adenocarcinoma_@GSE46055	None	GSE46055	True
EXP032625	ALIGNS035740	None	None	411	HCC2157 (ductal breast carcinoma)	624	HCC2157__ductal_breast_carcinoma_@GSE46055	None	GSE46055	True
EXP032642	ALIGNS035751	None	None	120	BT-549 (breast invasive ductal carcinoma)	625	BT-549__breast_invasive_ductal_carcinoma_@GSE46166	None	GSE46166	True
EXP032643	ALIGNS035752	None	None	120	BT-549 (breast invasive ductal carcinoma)	625	BT-549__breast_invasive_ductal_carcinoma_@GSE46166	None	GSE46166	True
EXP032652	ALIGNS035755	None	None	530	KYSE70 (esophageal squamous carcinoma)	626	KYSE70__esophageal_squamous_carcinoma_@GSE46837	None	GSE46837	True
EXP032653	ALIGNS035756	None	None	840	TT (hereditary thyroid gland medullary carcinoma)	627	TT__hereditary_thyroid_gland_medullary_carcinoma_@GSE46837	None	GSE46837	True
EXP032654	ALIGNS035757	None	None	413	HCC95 (squamous cell lung carcinoma)	628	HCC95__squamous_cell_lung_carcinoma_@GSE46837	None	GSE46837	True
EXP032655	ALIGNS035758	None	None	396	WA09 (embryonic stem cells)	629	WA09__embryonic_stem_cells_@GSE46837	None	GSE46837	True
EXP032664	ALIGNS035766	None	None	113	MCF7 (Invasive ductal breast carcinoma)	631	MCF7__Invasive_ductal_breast_carcinoma_@GSE47041	None	GSE47041	True
EXP032666	ALIGNS034181	None	None	466	MDM(monocyte derived macrophages)	632	MDM_monocyte_derived_macrophages_@GSE47188	None	GSE47188	True
EXP032667	ALIGNS035768	None	None	466	MDM(monocyte derived macrophages)	632	MDM_monocyte_derived_macrophages_@GSE47188	None	GSE47188	True
EXP032676	ALIGNS035771	None	None	223	DU145 (prostate carcinoma)	633	DU145__prostate_carcinoma_@GSE47987	None	GSE47987	True
EXP032730	ALIGNS035786	None	None	188	LS174T (colon adenocarcinoma)	634	LS174T__colon_adenocarcinoma_@GSE49320	None	GSE49320	True
EXP032732	ALIGNS035787	None	None	71	VCaP (prostate carcinoma)	635	VCaP__prostate_carcinoma_@GSE49091	None	GSE49091	True
EXP032733	ALIGNS035788	None	None	71	VCaP (prostate carcinoma)	635	VCaP__prostate_carcinoma_@GSE49091	None	GSE49091	True
EXP032734	ALIGNS035789	None	None	71	VCaP (prostate carcinoma)	635	VCaP__prostate_carcinoma_@GSE49091	None	GSE49091	True
EXP032735	ALIGNS035790	None	None	71	VCaP (prostate carcinoma)	635	VCaP__prostate_carcinoma_@GSE49091	None	GSE49091	True
EXP032736	ALIGNS035791	None	None	509	Jurkat (T-cells)	636	Jurkat__T-cells_@GSE49091	None	GSE49091	True
EXP032737	ALIGNS035792	None	None	509	Jurkat (T-cells)	636	Jurkat__T-cells_@GSE49091	None	GSE49091	True
EXP032783	ALIGNS035802	None	None	113	MCF7 (Invasive ductal breast carcinoma)	642	MCF7__Invasive_ductal_breast_carcinoma_@GSE51274	None	GSE51274	True
EXP032784	ALIGNS035803	None	None	111	T47D (invasive ductal carcinoma)	643	T47D__invasive_ductal_carcinoma_@GSE51274	None	GSE51274	True
EXP032785	ALIGNS035804	None	None	113	MCF7 (Invasive ductal breast carcinoma)	642	MCF7__Invasive_ductal_breast_carcinoma_@GSE51274	None	GSE51274	True
EXP032786	ALIGNS035805	None	None	111	T47D (invasive ductal carcinoma)	643	T47D__invasive_ductal_carcinoma_@GSE51274	None	GSE51274	True
EXP032791	ALIGNS035810	None	None	111	T47D (invasive ductal carcinoma)	644	T47D__invasive_ductal_carcinoma_@GSE51428	None	GSE51428	True
EXP032829	ALIGNS034195	None	None	113	MCF7 (Invasive ductal breast carcinoma)	645	MCF7__Invasive_ductal_breast_carcinoma_@GSE52964	None	GSE52964	True
EXP032830	ALIGNS034196	None	None	113	MCF7 (Invasive ductal breast carcinoma)	645	MCF7__Invasive_ductal_breast_carcinoma_@GSE52964	None	GSE52964	True
EXP032833	ALIGNS035812	None	None	469	primary endothelial colony-forming cells	646	primary_endothelial_colony-forming_cells@GSE53423	None	GSE53423	True
EXP032834	ALIGNS035813	None	None	469	primary endothelial colony-forming cells	646	primary_endothelial_colony-forming_cells@GSE53423	None	GSE53423	True
EXP032838	ALIGNS035816	None	None	113	MCF7 (Invasive ductal breast carcinoma)	647	MCF7__Invasive_ductal_breast_carcinoma_@GSE53531	None	GSE53531	True
EXP032847	ALIGNS035819	None	None	70	LNCaP (prostate carcinoma)	648	LNCaP__prostate_carcinoma_@GSE49832	None	GSE49832	True
EXP032848	ALIGNS035820	None	None	70	LNCaP (prostate carcinoma)	648	LNCaP__prostate_carcinoma_@GSE49832	None	GSE49832	True
EXP032849	ALIGNS035821	None	None	70	LNCaP (prostate carcinoma)	648	LNCaP__prostate_carcinoma_@GSE49832	None	GSE49832	True
EXP032850	ALIGNS035822	None	None	70	LNCaP (prostate carcinoma)	648	LNCaP__prostate_carcinoma_@GSE49832	None	GSE49832	True
EXP032851	ALIGNS035823	None	None	70	LNCaP (prostate carcinoma)	648	LNCaP__prostate_carcinoma_@GSE49832	None	GSE49832	True
EXP032852	ALIGNS034199	None	None	70	LNCaP (prostate carcinoma)	648	LNCaP__prostate_carcinoma_@GSE49832	None	GSE49832	True
EXP032873	ALIGNS035827	None	None	725	PC3(bone mets prostate adenocarcinoma)	650	PC3_bone_mets_prostate_adenocarcinoma_@GSE54110	None	GSE54110	True
EXP032874	ALIGNS035828	None	None	725	PC3(bone mets prostate adenocarcinoma)	650	PC3_bone_mets_prostate_adenocarcinoma_@GSE54110	None	GSE54110	True
EXP032911	ALIGNS034219	None	None	51	adipose stromal cell adipocytes	652	adipose_stromal_cell_adipocytes@GSE54889	None	GSE54889	True
EXP032931	ALIGNS035832	None	None	147	CAL-1 (plasmacytoid dendritic neoplasm)	653	CAL-1__plasmacytoid_dendritic_neoplasm_@GSE55043	None	GSE55043	True
EXP032933	ALIGNS035834	None	None	2334	THP-1 (acute monocytic leukemia)	654	THP-1__acute_monocytic_leukemia_@GSE55407	None	GSE55407	True
EXP032935	ALIGNS035836	None	None	71	VCaP (prostate carcinoma)	655	VCaP__prostate_carcinoma_@GSE55062	None	GSE55062	True
EXP032952	ALIGNS035837	None	None	93	BJ (fibroblasts)	656	BJ__fibroblasts_@GSE55912	None	GSE55912	True
EXP032955	ALIGNS035840	None	None	113	MCF7 (Invasive ductal breast carcinoma)	657	MCF7__Invasive_ductal_breast_carcinoma_@GSE55921	None	GSE55921	True
EXP032956	ALIGNS035841	None	None	113	MCF7 (Invasive ductal breast carcinoma)	657	MCF7__Invasive_ductal_breast_carcinoma_@GSE55921	None	GSE55921	True
EXP032994	ALIGNS035842	None	None	468	neonatal keratinocytes	658	neonatal_keratinocytes@GSE56674	None	GSE56674	True
EXP033006	ALIGNS035843	None	None	686	OCI-LY3 (diffuse large B-cell lymphoma)	659	OCI-LY3__diffuse_large_B-cell_lymphoma_@GSE56857	None	GSE56857	True
EXP033007	ALIGNS035844	None	None	683	OCI-LY10 (diffuse large B-cell lymphoma)	660	OCI-LY10__diffuse_large_B-cell_lymphoma_@GSE56857	None	GSE56857	True
EXP033008	ALIGNS035845	None	None	394	H929 (plasma cell myeloma)	661	H929__plasma_cell_myeloma_@GSE56857	None	GSE56857	True
EXP033009	ALIGNS035846	None	None	686	OCI-LY3 (diffuse large B-cell lymphoma)	659	OCI-LY3__diffuse_large_B-cell_lymphoma_@GSE56857	None	GSE56857	True
EXP033010	ALIGNS035847	None	None	686	OCI-LY3 (diffuse large B-cell lymphoma)	659	OCI-LY3__diffuse_large_B-cell_lymphoma_@GSE56857	None	GSE56857	True
EXP033038	ALIGNS035865	None	None	725	PC3(bone mets prostate adenocarcinoma)	662	PC3_bone_mets_prostate_adenocarcinoma_@GSE57498	None	GSE57498	True
EXP033050	ALIGNS035867	None	None	431	embryonic stem cell-derived pancreatic cells	663	embryonic_stem_cell-derived_pancreatic_cells@GSE58685	None	GSE58685	True
EXP033061	ALIGNS041690	None	None	708	P493-6 (B-cell lymphoma)	665	P493-6__B-cell_lymphoma_@GSE51004	None	GSE51004	True
EXP033084	ALIGNS041698	None	None	553	LoVo (colorectal adenocarcinoma)	667	LoVo__colorectal_adenocarcinoma_@GSE51290	None	GSE51290	True
EXP033085	ALIGNS041699	None	None	553	LoVo (colorectal adenocarcinoma)	667	LoVo__colorectal_adenocarcinoma_@GSE51290	None	GSE51290	True
EXP033092	ALIGNS041706	None	None	870	YCC3 (gastric adenocarcinoma)	668	YCC3__gastric_adenocarcinoma_@GSE51705	None	GSE51705	True
EXP033093	ALIGNS041707	None	None	59	AGS (gastric adenocarcinoma)	669	AGS__gastric_adenocarcinoma_@GSE51705	None	GSE51705	True
EXP033094	ALIGNS041708	None	None	518	KATOIII (signet ring cell gastric adenocarcinoma)	670	KATOIII__signet_ring_cell_gastric_adenocarcinoma_@GSE51705	None	GSE51705	True
EXP033110	ALIGNS041718	None	None	372	Granta-519 (mantle cell lymphoma)	671	Granta-519__mantle_cell_lymphoma_@GSE52146	None	GSE52146	True
EXP033117	ALIGNS041725	None	None	895	erythroid progenitors	677	erythroid_progenitors@GSE52637	None	GSE52637	True
EXP033118	ALIGNS041726	None	None	895	erythroid progenitors	677	erythroid_progenitors@GSE52637	None	GSE52637	True
EXP033120	ALIGNS041728	None	None	65	U937 (adult acute monocytic leukemia)	678	U937__adult_acute_monocytic_leukemia_@GSE52781	None	GSE52781	True
EXP033121	ALIGNS041729	None	None	65	U937 (adult acute monocytic leukemia)	678	U937__adult_acute_monocytic_leukemia_@GSE52781	None	GSE52781	True
EXP033130	ALIGNS041734	None	None	1521	Namalwa (Burkitt lymphoma)	680	Namalwa__Burkitt_lymphoma_@GSE53133	None	GSE53133	True
EXP033167	ALIGNS041738	None	None	489	IMR90 (lung fibroblasts)	682	IMR90__lung_fibroblasts_@GSE53491	None	GSE53491	True
EXP033168	ALIGNS041739	None	None	489	IMR90 (lung fibroblasts)	682	IMR90__lung_fibroblasts_@GSE53491	None	GSE53491	True
EXP033169	ALIGNS041740	None	None	489	IMR90 (lung fibroblasts)	682	IMR90__lung_fibroblasts_@GSE53491	None	GSE53491	True
EXP033170	ALIGNS041741	None	None	489	IMR90 (lung fibroblasts)	682	IMR90__lung_fibroblasts_@GSE53491	None	GSE53491	True
EXP033176	ALIGNS041747	None	None	219	DLD-1 (colon adenocarcinoma)	683	DLD-1__colon_adenocarcinoma_@GSE53536	None	GSE53536	True
EXP033177	ALIGNS041748	None	None	219	DLD-1 (colon adenocarcinoma)	683	DLD-1__colon_adenocarcinoma_@GSE53536	None	GSE53536	True
EXP033194	ALIGNS041758	None	None	894	erythroid cells	685	erythroid_cells@GSE54759	None	GSE54759	True
EXP033195	ALIGNS041759	None	None	894	erythroid cells	685	erythroid_cells@GSE54759	None	GSE54759	True
EXP033196	ALIGNS041760	None	None	894	erythroid cells	685	erythroid_cells@GSE54759	None	GSE54759	True
EXP033200	ALIGNS041764	None	None	202	CyT49-derived endodermal cells	686	CyT49-derived_endodermal_cells@GSE54471	None	GSE54471	True
EXP033201	ALIGNS041765	None	None	202	CyT49-derived endodermal cells	686	CyT49-derived_endodermal_cells@GSE54471	None	GSE54471	True
EXP033202	ALIGNS041766	None	None	202	CyT49-derived endodermal cells	686	CyT49-derived_endodermal_cells@GSE54471	None	GSE54471	True
EXP033203	ALIGNS041767	None	None	202	CyT49-derived endodermal cells	686	CyT49-derived_endodermal_cells@GSE54471	None	GSE54471	True
EXP033204	ALIGNS041768	None	None	202	CyT49-derived endodermal cells	686	CyT49-derived_endodermal_cells@GSE54471	None	GSE54471	True
EXP033222	ALIGNS041779	None	None	113	MCF7 (Invasive ductal breast carcinoma)	688	MCF7__Invasive_ductal_breast_carcinoma_@GSE54855	None	GSE54855	True
EXP033233	ALIGNS041786	None	None	215	keratinocytes	689	keratinocytes@GSE55421	None	GSE55421	True
EXP033234	ALIGNS041787	None	None	215	keratinocytes	689	keratinocytes@GSE55421	None	GSE55421	True
EXP033235	ALIGNS041788	None	None	215	keratinocytes	689	keratinocytes@GSE55421	None	GSE55421	True
EXP033236	ALIGNS041789	None	None	215	keratinocytes	689	keratinocytes@GSE55421	None	GSE55421	True
EXP033237	ALIGNS041790	None	None	215	keratinocytes	689	keratinocytes@GSE55421	None	GSE55421	True
EXP033238	ALIGNS041791	None	None	215	keratinocytes	689	keratinocytes@GSE55421	None	GSE55421	True
EXP033248	ALIGNS041798	None	None	334	GM06170 (fetal skin fibroblasts)	690	GM06170__fetal_skin_fibroblasts_@GSE55727	None	GSE55727	True
EXP033249	ALIGNS041799	None	None	333	GM00011 (fetal skin fibroblasts)	691	GM00011__fetal_skin_fibroblasts_@GSE55727	None	GSE55727	True
EXP033256	ALIGNS038132	None	None	65	U937 (adult acute monocytic leukemia)	692	U937__adult_acute_monocytic_leukemia_@GSE28323	None	GSE28323	True
EXP033302	ALIGNS038178	None	None	71	VCaP (prostate carcinoma)	697	VCaP__prostate_carcinoma_@GSE43985	None	GSE43985	True
EXP033307	ALIGNS038183	None	None	735	pre-B acute lymphoblastic leukemia	699	pre-B_acute_lymphoblastic_leukemia@GSE44217	None	GSE44217	True
EXP033314	ALIGNS038190	None	None	205	DAOY (medulloblastoma)	701	DAOY__medulloblastoma_@GSE45394	None	GSE45394	True
EXP033316	ALIGNS038192	None	None	867	WI-38 (lung fibroblasts)	702	WI-38__lung_fibroblasts_@GSE46237	None	GSE46237	True
EXP033317	ALIGNS038193	None	None	78	HeLa (cervical adenocarcinoma)	703	HeLa__cervical_adenocarcinoma_@GSE46237	None	GSE46237	True
EXP033340	ALIGNS038216	None	None	120	BT-549 (breast invasive ductal carcinoma)	704	BT-549__breast_invasive_ductal_carcinoma_@GSE47164	None	GSE47164	True
EXP033342	ALIGNS038218	None	None	720	PaTu8988S (pancreatic adenocarcinoma)	705	PaTu8988S__pancreatic_adenocarcinoma_@GSE47535	None	GSE47535	True
EXP033363	ALIGNS038239	None	None	881	CD4+ T-cells	706	CD4+_T-cells@GSE49570	None	GSE49570	True
EXP033373	ALIGNS038249	None	None	2334	THP-1 (acute monocytic leukemia)	707	THP-1__acute_monocytic_leukemia_@GSE51181	None	GSE51181	True
EXP033379	ALIGNS038255	None	None	38	A549 (lung carcinoma)	708	A549__lung_carcinoma_@GSE51509	None	GSE51509	True
EXP033380	ALIGNS038256	None	None	388	NCI-H441 (squamous cell lung carcinoma )	709	NCI-H441__squamous_cell_lung_carcinoma__@GSE51509	None	GSE51509	True
EXP033389	ALIGNS038265	None	None	552	LN229 (glioblastoma)	710	LN229__glioblastoma_@GSE51663	None	GSE51663	True
EXP033391	ALIGNS038267	None	None	309	Flp-In-T-REx-293 (embryonic kidney)	711	Flp-In-T-REx-293__embryonic_kidney_@GSE51673	None	GSE51673	True
EXP033395	ALIGNS038271	None	None	824	T3M-1 Cl-10 (oral cavity squamous cell carcinoma)	713	T3M-1_Cl-10__oral_cavity_squamous_cell_carcinoma_@GSE53357	None	GSE53357	True
EXP033396	ALIGNS038272	None	None	824	T3M-1 Cl-10 (oral cavity squamous cell carcinoma)	713	T3M-1_Cl-10__oral_cavity_squamous_cell_carcinoma_@GSE53357	None	GSE53357	True
EXP033414	ALIGNS038290	None	None	130	LNCaP C4-2 (prostate carcinoma)	714	LNCaP_C4-2__prostate_carcinoma_@GSE55031	None	GSE55031	True
EXP033415	ALIGNS038291	None	None	70	LNCaP (prostate carcinoma)	715	LNCaP__prostate_carcinoma_@GSE55031	None	GSE55031	True
EXP033420	ALIGNS038296	None	None	540	MCF-7aro Let-R (invasive ductal carcinoma)	716	MCF-7aro_Let-R__invasive_ductal_carcinoma_@GSE54592	None	GSE54592	True
EXP033421	ALIGNS038297	None	None	563	LY-2 (invasive ductal carcinoma)	717	LY-2__invasive_ductal_carcinoma_@GSE54592	None	GSE54592	True
EXP033451	ALIGNS038327	None	None	87	BEAS-2B (bronchial epithelium)	719	BEAS-2B__bronchial_epithelium_@GSE56051	None	GSE56051	True
EXP033452	ALIGNS038328	None	None	87	BEAS-2B (bronchial epithelium)	719	BEAS-2B__bronchial_epithelium_@GSE56051	None	GSE56051	True
EXP033461	ALIGNS038337	None	None	71	VCaP (prostate carcinoma)	720	VCaP__prostate_carcinoma_@GSE56086	None	GSE56086	True
EXP033589	ALIGNS038465	None	None	900	hepatocytes	726	hepatocytes@GSE57227	None	GSE57227	True
EXP033590	ALIGNS038466	None	None	900	hepatocytes	726	hepatocytes@GSE57227	None	GSE57227	True
EXP033630	ALIGNS038506	None	None	417	HCT-116 (colon carcinoma)	728	HCT-116__colon_carcinoma_@GSE57398	None	GSE57398	True
EXP033631	ALIGNS038507	None	None	417	HCT-116 (colon carcinoma)	728	HCT-116__colon_carcinoma_@GSE57398	None	GSE57398	True
EXP033632	ALIGNS038508	None	None	417	HCT-116 (colon carcinoma)	728	HCT-116__colon_carcinoma_@GSE57398	None	GSE57398	True
EXP033633	ALIGNS038509	None	None	417	HCT-116 (colon carcinoma)	728	HCT-116__colon_carcinoma_@GSE57398	None	GSE57398	True
EXP033650	ALIGNS038526	None	None	45	acute myeloblastic leukemia	729	acute_myeloblastic_leukemia@GSE58266	None	GSE58266	True
EXP033651	ALIGNS038527	None	None	45	acute myeloblastic leukemia	729	acute_myeloblastic_leukemia@GSE58266	None	GSE58266	True
EXP033678	ALIGNS038554	None	None	7	22RV1 (prostate carcinoma)	733	22RV1__prostate_carcinoma_@GSE58478	None	GSE58478	True
EXP033682	ALIGNS038558	None	None	71	VCaP (prostate carcinoma)	734	VCaP__prostate_carcinoma_@GSE58428	None	GSE58428	True
EXP033683	ALIGNS038559	None	None	71	VCaP (prostate carcinoma)	734	VCaP__prostate_carcinoma_@GSE58428	None	GSE58428	True
EXP033684	ALIGNS038560	None	None	70	LNCaP (prostate carcinoma)	735	LNCaP__prostate_carcinoma_@GSE58428	None	GSE58428	True
EXP033698	ALIGNS038574	None	None	417	HCT-116 (colon carcinoma)	736	HCT-116__colon_carcinoma_@GSE58506	None	GSE58506	True
EXP033700	ALIGNS038576	None	None	417	HCT-116 (colon carcinoma)	737	HCT-116__colon_carcinoma_@GSE58714	None	GSE58714	True
EXP033705	ALIGNS038581	None	None	620	monocyte-derived dendritic cells	739	monocyte-derived_dendritic_cells@GSE58864	None	GSE58864	True
EXP033709	ALIGNS038585	None	None	583	MCF10A (breast epithelial cells)	741	MCF10A__breast_epithelial_cells_@GSE59001	None	GSE59001	True
EXP033717	ALIGNS038593	None	None	223	DU145 (prostate carcinoma)	742	DU145__prostate_carcinoma_@GSE59021	None	GSE59021	True
EXP033718	ALIGNS038594	None	None	712	PANC1 (pancreatic ductal adenocarcinoma)	743	PANC1__pancreatic_ductal_adenocarcinoma_@GSE59021	None	GSE59021	True
EXP033730	ALIGNS038606	None	None	188	LS174T (colon adenocarcinoma)	749	LS174T__colon_adenocarcinoma_@GSE59223	None	GSE59223	True
EXP033731	ALIGNS038607	None	None	188	LS174T (colon adenocarcinoma)	749	LS174T__colon_adenocarcinoma_@GSE59223	None	GSE59223	True
EXP033758	ALIGNS038634	None	None	754	ICN12 (primary pre-B acute lymphomablastic leukemia)	750	ICN12__primary_pre-B_acute_lymphomablastic_leukemia_@GSE59538	None	GSE59538	True
EXP033759	ALIGNS038635	None	None	754	ICN12 (primary pre-B acute lymphomablastic leukemia)	750	ICN12__primary_pre-B_acute_lymphomablastic_leukemia_@GSE59538	None	GSE59538	True
EXP033763	ALIGNS038639	None	None	509	Jurkat (T-cells)	751	Jurkat__T-cells_@GSE59657	None	GSE59657	True
EXP033764	ALIGNS038640	None	None	509	Jurkat (T-cells)	751	Jurkat__T-cells_@GSE59657	None	GSE59657	True
EXP033765	ALIGNS038641	None	None	509	Jurkat (T-cells)	751	Jurkat__T-cells_@GSE59657	None	GSE59657	True
EXP033766	ALIGNS038642	None	None	509	Jurkat (T-cells)	751	Jurkat__T-cells_@GSE59657	None	GSE59657	True
EXP033767	ALIGNS038643	None	None	621	MOLT3 (adult T acute lymphoblastic leukemia)	752	MOLT3__adult_T_acute_lymphoblastic_leukemia_@GSE59657	None	GSE59657	True
EXP033776	ALIGNS038652	None	None	439	hMADS-3 (adipose-derived stem cells)	754	hMADS-3__adipose-derived_stem_cells_@GSE59703	None	GSE59703	True
EXP033777	ALIGNS038653	None	None	439	hMADS-3 (adipose-derived stem cells)	754	hMADS-3__adipose-derived_stem_cells_@GSE59703	None	GSE59703	True
EXP033800	ALIGNS038676	None	None	215	keratinocytes	755	keratinocytes@GSE59824	None	GSE59824	True
EXP033807	ALIGNS038683	None	None	881	CD4+ T-cells	756	CD4+_T-cells@GSE59933	None	GSE59933	True
EXP033809	ALIGNS038685	None	None	111	T47D (invasive ductal carcinoma)	757	T47D__invasive_ductal_carcinoma_@GSE59935	None	GSE59935	True
EXP033832	ALIGNS038708	None	None	708	P493-6 (B-cell lymphoma)	761	P493-6__B-cell_lymphoma_@GSE60223	None	GSE60223	True
EXP033846	ALIGNS038722	None	None	417	HCT-116 (colon carcinoma)	762	HCT-116__colon_carcinoma_@GSE60267	None	GSE60267	True
EXP033849	ALIGNS038725	None	None	113	MCF7 (Invasive ductal breast carcinoma)	763	MCF7__Invasive_ductal_breast_carcinoma_@GSE60270	None	GSE60270	True
EXP033850	ALIGNS038726	None	None	113	MCF7 (Invasive ductal breast carcinoma)	763	MCF7__Invasive_ductal_breast_carcinoma_@GSE60270	None	GSE60270	True
EXP033851	ALIGNS038727	None	None	113	MCF7 (Invasive ductal breast carcinoma)	763	MCF7__Invasive_ductal_breast_carcinoma_@GSE60270	None	GSE60270	True
EXP033852	ALIGNS038728	None	None	113	MCF7 (Invasive ductal breast carcinoma)	763	MCF7__Invasive_ductal_breast_carcinoma_@GSE60270	None	GSE60270	True
EXP033853	ALIGNS038729	None	None	113	MCF7 (Invasive ductal breast carcinoma)	763	MCF7__Invasive_ductal_breast_carcinoma_@GSE60270	None	GSE60270	True
EXP033854	ALIGNS038730	None	None	113	MCF7 (Invasive ductal breast carcinoma)	763	MCF7__Invasive_ductal_breast_carcinoma_@GSE60270	None	GSE60270	True
EXP033855	ALIGNS038731	None	None	113	MCF7 (Invasive ductal breast carcinoma)	763	MCF7__Invasive_ductal_breast_carcinoma_@GSE60270	None	GSE60270	True
EXP033856	ALIGNS038732	None	None	113	MCF7 (Invasive ductal breast carcinoma)	763	MCF7__Invasive_ductal_breast_carcinoma_@GSE60270	None	GSE60270	True
EXP033882	ALIGNS038758	None	None	821	SW480 (colon adenocarcinoma)	764	SW480__colon_adenocarcinoma_@GSE60390	None	GSE60390	True
EXP033910	ALIGNS038786	None	None	397	H9-derived endodermal progenitors	768	H9-derived_endodermal_progenitors@GSE60606	None	GSE60606	True
EXP033911	ALIGNS038787	None	None	398	H9-derived mesodermal progenitors	769	H9-derived_mesodermal_progenitors@GSE60606	None	GSE60606	True
EXP033932	ALIGNS038808	None	None	269	CD34+ bone marrow cell-derived erythroid progenitors	771	CD34+_bone_marrow_cell-derived_erythroid_progenitors@GSE60792	None	GSE60792	True
EXP033935	ALIGNS038811	None	None	465	HaCaT (keratinocytes)	772	HaCaT__keratinocytes_@GSE60812	None	GSE60812	True
EXP033944	ALIGNS038820	None	None	113	MCF7 (Invasive ductal breast carcinoma)	774	MCF7__Invasive_ductal_breast_carcinoma_@GSE59530	None	GSE59530	True
EXP033945	ALIGNS038821	None	None	113	MCF7 (Invasive ductal breast carcinoma)	774	MCF7__Invasive_ductal_breast_carcinoma_@GSE59530	None	GSE59530	True
EXP033946	ALIGNS038822	None	None	113	MCF7 (Invasive ductal breast carcinoma)	774	MCF7__Invasive_ductal_breast_carcinoma_@GSE59530	None	GSE59530	True
EXP033947	ALIGNS038823	None	None	113	MCF7 (Invasive ductal breast carcinoma)	774	MCF7__Invasive_ductal_breast_carcinoma_@GSE59530	None	GSE59530	True
